Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-jpdv,randomiser-i3f2,checkpoint-neje,order-73e3,checkpoint-iq13,checkpoint-t4s8,Randomise questionnaire elements?,Question Key,Response
1,1681810972552,18/04/2023 09:42:52,1681810973749,2,18/04/2023 11:42:53,97845,6,questionnaire-4juk,,28932431,BLIND,8616319,,complete,arkuic,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x937,Survived debriefing,,,Insert Code,1,Survived code insertion,Positive-to-negative,Survived game,FGEHDICJBKA,Survived debriefing,survived study assessment,No,BEGIN QUESTIONNAIRE,
2,1681810983318,18/04/2023 09:43:03,1681810984545,2,18/04/2023 11:43:04,97845,6,questionnaire-4juk,,28932431,BLIND,8616319,,complete,arkuic,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x937,Survived debriefing,,,Insert Code,1,Survived code insertion,Positive-to-negative,Survived game,FGEHDICJBKA,Survived debriefing,survived study assessment,No,participation_code,77301
3,1681810983390,18/04/2023 09:43:03,1681810984547,2,18/04/2023 11:43:04,97845,6,questionnaire-4juk,,28932431,BLIND,8616319,,complete,arkuic,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x937,Survived debriefing,,,Insert Code,1,Survived code insertion,Positive-to-negative,Survived game,FGEHDICJBKA,Survived debriefing,survived study assessment,No,END QUESTIONNAIRE,10798
1,1683558639304,08/05/2023 15:10:39,1683558501230,2,08/05/2023 17:08:21,97845,6,questionnaire-4juk,,29368712,BLIND,8742634,,complete,jwddan,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.35,1280x720,1225x609,Survived debriefing,,,Insert Code,1,Survived code insertion,Ambigious,Survived game,HIGJFKEADBC,Survived debriefing,survived study assessment,No,BEGIN QUESTIONNAIRE,
2,1683558658279,08/05/2023 15:10:58,1683558520273,2,08/05/2023 17:08:40,97845,6,questionnaire-4juk,,29368712,BLIND,8742634,,complete,jwddan,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.35,1280x720,1225x609,Survived debriefing,,,Insert Code,1,Survived code insertion,Ambigious,Survived game,HIGJFKEADBC,Survived debriefing,survived study assessment,No,participation_code,83577
3,1683558658389,08/05/2023 15:10:58,1683558520274,2,08/05/2023 17:08:40,97845,6,questionnaire-4juk,,29368712,BLIND,8742634,,complete,jwddan,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.35,1280x720,1225x609,Survived debriefing,,,Insert Code,1,Survived code insertion,Ambigious,Survived game,HIGJFKEADBC,Survived debriefing,survived study assessment,No,END QUESTIONNAIRE,19044
1,1684412791207,18/05/2023 12:26:31,1684412790789,2,18/05/2023 14:26:30,97845,6,questionnaire-4juk,,29595128,BLIND,8801433,,complete,tqajjd,,computer,Desktop or Laptop,Windows 10,Opera 98.0.0.0,1600x1200,1559x1059,Survived debriefing,,,Insert Code,1,Survived code insertion,Positive-to-negative,Survived game,KAJBICHDGEF,Survived debriefing,survived study assessment,No,BEGIN QUESTIONNAIRE,
2,1684412813315,18/05/2023 12:26:53,1684412812945,2,18/05/2023 14:26:52,97845,6,questionnaire-4juk,,29595128,BLIND,8801433,,complete,tqajjd,,computer,Desktop or Laptop,Windows 10,Opera 98.0.0.0,1600x1200,1559x1059,Survived debriefing,,,Insert Code,1,Survived code insertion,Positive-to-negative,Survived game,KAJBICHDGEF,Survived debriefing,survived study assessment,No,participation_code,17351
3,1684412813382,18/05/2023 12:26:53,1684412812946,2,18/05/2023 14:26:52,97845,6,questionnaire-4juk,,29595128,BLIND,8801433,,complete,tqajjd,,computer,Desktop or Laptop,Windows 10,Opera 98.0.0.0,1600x1200,1559x1059,Survived debriefing,,,Insert Code,1,Survived code insertion,Positive-to-negative,Survived game,KAJBICHDGEF,Survived debriefing,survived study assessment,No,END QUESTIONNAIRE,22157
1,1684764325696,22/05/2023 14:05:25,1684764350139,2,22/05/2023 16:05:50,97845,6,questionnaire-4juk,,29654296,BLIND,8816980,,complete,fhltad,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.50,1280x720,1225x609,Survived debriefing,,,Insert Code,1,Survived code insertion,Negative-to-positive,Survived game,ABKCJDIEHFG,Survived debriefing,survived study assessment,No,BEGIN QUESTIONNAIRE,
2,1684764344456,22/05/2023 14:05:44,1684764368614,2,22/05/2023 16:06:08,97845,6,questionnaire-4juk,,29654296,BLIND,8816980,,complete,fhltad,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.50,1280x720,1225x609,Survived debriefing,,,Insert Code,1,Survived code insertion,Negative-to-positive,Survived game,ABKCJDIEHFG,Survived debriefing,survived study assessment,No,participation_code,80523
3,1684764344557,22/05/2023 14:05:44,1684764368618,2,22/05/2023 16:06:08,97845,6,questionnaire-4juk,,29654296,BLIND,8816980,,complete,fhltad,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.50,1280x720,1225x609,Survived debriefing,,,Insert Code,1,Survived code insertion,Negative-to-positive,Survived game,ABKCJDIEHFG,Survived debriefing,survived study assessment,No,END QUESTIONNAIRE,18479
1,1685020979207,25/05/2023 13:22:59,1685020979008,2,25/05/2023 15:22:59,97845,6,questionnaire-4juk,,29720535,BLIND,8842342,,complete,mmzqbt,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.42,1536x864,1482x746,Survived debriefing,,,Insert Code,1,Survived code insertion,Ambigious,Survived game,BCADKEJFIGH,Survived debriefing,survived study assessment,No,BEGIN QUESTIONNAIRE,
2,1685020995600,25/05/2023 13:23:15,1685020995540,2,25/05/2023 15:23:15,97845,6,questionnaire-4juk,,29720535,BLIND,8842342,,complete,mmzqbt,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.42,1536x864,1482x746,Survived debriefing,,,Insert Code,1,Survived code insertion,Ambigious,Survived game,BCADKEJFIGH,Survived debriefing,survived study assessment,No,participation_code,99253
3,1685020995784,25/05/2023 13:23:15,1685020995543,2,25/05/2023 15:23:15,97845,6,questionnaire-4juk,,29720535,BLIND,8842342,,complete,mmzqbt,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.42,1536x864,1482x746,Survived debriefing,,,Insert Code,1,Survived code insertion,Ambigious,Survived game,BCADKEJFIGH,Survived debriefing,survived study assessment,No,END QUESTIONNAIRE,16535
1,1685027193471,25/05/2023 15:06:33,1685027193510,2,25/05/2023 17:06:33,97845,6,questionnaire-4juk,,29723402,BLIND,8843379,,complete,fviqfp,,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,Survived debriefing,,,Insert Code,1,Survived code insertion,Positive-to-negative,Survived game,CDBEAFKGJHI,Survived debriefing,survived study assessment,No,BEGIN QUESTIONNAIRE,
2,1685027202561,25/05/2023 15:06:42,1685027202720,2,25/05/2023 17:06:42,97845,6,questionnaire-4juk,,29723402,BLIND,8843379,,complete,fviqfp,,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,Survived debriefing,,,Insert Code,1,Survived code insertion,Positive-to-negative,Survived game,CDBEAFKGJHI,Survived debriefing,survived study assessment,No,BEGIN QUESTIONNAIRE,
3,1685027210328,25/05/2023 15:06:50,1685027210453,2,25/05/2023 17:06:50,97845,6,questionnaire-4juk,,29723402,BLIND,8843379,,complete,fviqfp,,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,Survived debriefing,,,Insert Code,1,Survived code insertion,Positive-to-negative,Survived game,CDBEAFKGJHI,Survived debriefing,survived study assessment,No,participation_code,43113
4,1685027210430,25/05/2023 15:06:50,1685027210455,2,25/05/2023 17:06:50,97845,6,questionnaire-4juk,,29723402,BLIND,8843379,,complete,fviqfp,,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x754,Survived debriefing,,,Insert Code,1,Survived code insertion,Positive-to-negative,Survived game,CDBEAFKGJHI,Survived debriefing,survived study assessment,No,END QUESTIONNAIRE,7735
1,1685626872703,01/06/2023 13:41:12,1685626872606,2,01/06/2023 15:41:12,97845,6,questionnaire-4juk,,29820520,BLIND,8879711,,complete,imnjkp,,tablet,Apple iPad,iOS 16.3,GSA 258.1.520699392,810x1080,1080x617,Survived debriefing,,,Insert Code,1,Survived code insertion,Negative-to-positive,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,BEGIN QUESTIONNAIRE,
2,1685626887833,01/06/2023 13:41:27,1685626887749,2,01/06/2023 15:41:27,97845,6,questionnaire-4juk,,29820520,BLIND,8879711,,complete,imnjkp,,tablet,Apple iPad,iOS 16.3,GSA 258.1.520699392,810x1080,1080x617,Survived debriefing,,,Insert Code,1,Survived code insertion,Negative-to-positive,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,participation_code,86694
3,1685626887911,01/06/2023 13:41:27,1685626887752,2,01/06/2023 15:41:27,97845,6,questionnaire-4juk,,29820520,BLIND,8879711,,complete,imnjkp,,tablet,Apple iPad,iOS 16.3,GSA 258.1.520699392,810x1080,1080x617,Survived debriefing,,,Insert Code,1,Survived code insertion,Negative-to-positive,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,END QUESTIONNAIRE,15146
1,1686917989531,16/06/2023 12:19:49,1686918023487,2,16/06/2023 14:20:23,97845,6,questionnaire-4juk,,30094705,BLIND,8964265,,complete,yyuina,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1280x720,1225x609,Survived debriefing,,,Insert Code,1,Survived code insertion,Ambigious,Survived game,FGEHDICJBKA,Survived debriefing,survived study assessment,No,BEGIN QUESTIONNAIRE,
2,1686917994557,16/06/2023 12:19:54,1686918028540,2,16/06/2023 14:20:28,97845,6,questionnaire-4juk,,30094705,BLIND,8964265,,complete,yyuina,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1280x720,1225x609,Survived debriefing,,,Insert Code,1,Survived code insertion,Ambigious,Survived game,FGEHDICJBKA,Survived debriefing,survived study assessment,No,participation_code,67511
3,1686917994682,16/06/2023 12:19:54,1686918028541,2,16/06/2023 14:20:28,97845,6,questionnaire-4juk,,30094705,BLIND,8964265,,complete,yyuina,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.43,1280x720,1225x609,Survived debriefing,,,Insert Code,1,Survived code insertion,Ambigious,Survived game,FGEHDICJBKA,Survived debriefing,survived study assessment,No,END QUESTIONNAIRE,5054
1,1688475041843,04/07/2023 12:50:41,1688475049767,2,04/07/2023 14:50:49,97845,6,questionnaire-4juk,,30470646,BLIND,9053831,,complete,aklxjw,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.67,1280x720,1225x609,Survived debriefing,,,Insert Code,1,Survived code insertion,Positive-to-negative,Survived game,GHFIEJDKCAB,Survived debriefing,survived study assessment,No,BEGIN QUESTIONNAIRE,
2,1688475051300,04/07/2023 12:50:51,1688475059271,2,04/07/2023 14:50:59,97845,6,questionnaire-4juk,,30470646,BLIND,9053831,,complete,aklxjw,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.67,1280x720,1225x609,Survived debriefing,,,Insert Code,1,Survived code insertion,Positive-to-negative,Survived game,GHFIEJDKCAB,Survived debriefing,survived study assessment,No,participation_code,68872
3,1688475051489,04/07/2023 12:50:51,1688475059273,2,04/07/2023 14:50:59,97845,6,questionnaire-4juk,,30470646,BLIND,9053831,,complete,aklxjw,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.67,1280x720,1225x609,Survived debriefing,,,Insert Code,1,Survived code insertion,Positive-to-negative,Survived game,GHFIEJDKCAB,Survived debriefing,survived study assessment,No,END QUESTIONNAIRE,9506
1,1688479463101,04/07/2023 14:04:23,1688479471074,2,04/07/2023 16:04:31,97845,6,questionnaire-4juk,,30472652,BLIND,9054278,,complete,tkzgas,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.67,1280x720,1225x609,Survived debriefing,,,Insert Code,1,Survived code insertion,Ambigious,Survived game,HIGJFKEADBC,Survived debriefing,survived study assessment,No,BEGIN QUESTIONNAIRE,
2,1688479476073,04/07/2023 14:04:36,1688479483996,2,04/07/2023 16:04:43,97845,6,questionnaire-4juk,,30472652,BLIND,9054278,,complete,tkzgas,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.67,1280x720,1225x609,Survived debriefing,,,Insert Code,1,Survived code insertion,Ambigious,Survived game,HIGJFKEADBC,Survived debriefing,survived study assessment,No,participation_code,27548
3,1688479476228,04/07/2023 14:04:36,1688479483998,2,04/07/2023 16:04:43,97845,6,questionnaire-4juk,,30472652,BLIND,9054278,,complete,tkzgas,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.67,1280x720,1225x609,Survived debriefing,,,Insert Code,1,Survived code insertion,Ambigious,Survived game,HIGJFKEADBC,Survived debriefing,survived study assessment,No,END QUESTIONNAIRE,12924
1,1688654116951,06/07/2023 14:35:16,1688654125506,2,06/07/2023 16:35:25,97845,6,questionnaire-4juk,,30526470,BLIND,9066992,,complete,fijukt,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.67,1536x864,1482x754,Survived debriefing,,,Insert Code,1,Survived code insertion,Negative-to-positive,Survived game,IJHKGAFBECD,Survived debriefing,survived study assessment,No,BEGIN QUESTIONNAIRE,
2,1688654129859,06/07/2023 14:35:29,1688654138458,2,06/07/2023 16:35:38,97845,6,questionnaire-4juk,,30526470,BLIND,9066992,,complete,fijukt,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.67,1536x864,1482x754,Survived debriefing,,,Insert Code,1,Survived code insertion,Negative-to-positive,Survived game,IJHKGAFBECD,Survived debriefing,survived study assessment,No,participation_code,67733
3,1688654130049,06/07/2023 14:35:30,1688654138459,2,06/07/2023 16:35:38,97845,6,questionnaire-4juk,,30526470,BLIND,9066992,,complete,fijukt,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.67,1536x864,1482x754,Survived debriefing,,,Insert Code,1,Survived code insertion,Negative-to-positive,Survived game,IJHKGAFBECD,Survived debriefing,survived study assessment,No,END QUESTIONNAIRE,12953
1,1689078701196,11/07/2023 12:31:41,1689078701319,2,11/07/2023 14:31:41,97845,6,questionnaire-4juk,,30612285,BLIND,9089012,,complete,pinxmw,,computer,Desktop or Laptop,Windows 10,Firefox 115.0,1920x1080,1920x955,Survived debriefing,,,Insert Code,1,Survived code insertion,Negative-to-positive,Survived game,JKIAHBGCFDE,Survived debriefing,survived study assessment,No,BEGIN QUESTIONNAIRE,
2,1689078709341,11/07/2023 12:31:49,1689078709496,2,11/07/2023 14:31:49,97845,6,questionnaire-4juk,,30612285,BLIND,9089012,,complete,pinxmw,,computer,Desktop or Laptop,Windows 10,Firefox 115.0,1920x1080,1920x955,Survived debriefing,,,Insert Code,1,Survived code insertion,Negative-to-positive,Survived game,JKIAHBGCFDE,Survived debriefing,survived study assessment,No,BEGIN QUESTIONNAIRE,
3,1689078718207,11/07/2023 12:31:58,1689078718350,2,11/07/2023 14:31:58,97845,6,questionnaire-4juk,,30612285,BLIND,9089012,,complete,pinxmw,,computer,Desktop or Laptop,Windows 10,Firefox 115.0,1920x1080,1920x955,Survived debriefing,,,Insert Code,1,Survived code insertion,Negative-to-positive,Survived game,JKIAHBGCFDE,Survived debriefing,survived study assessment,No,participation_code,31628
4,1689078718272,11/07/2023 12:31:58,1689078718351,2,11/07/2023 14:31:58,97845,6,questionnaire-4juk,,30612285,BLIND,9089012,,complete,pinxmw,,computer,Desktop or Laptop,Windows 10,Firefox 115.0,1920x1080,1920x955,Survived debriefing,,,Insert Code,1,Survived code insertion,Negative-to-positive,Survived game,JKIAHBGCFDE,Survived debriefing,survived study assessment,No,END QUESTIONNAIRE,8855
1,1689581110747,17/07/2023 08:05:10,1689581109763,2,17/07/2023 10:05:09,97845,6,questionnaire-4juk,,30688898,BLIND,9113722,,complete,ndnxey,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.82,1536x864,1482x754,Survived debriefing,,,Insert Code,1,Survived code insertion,Positive-to-negative,Survived game,KAJBICHDGEF,Survived debriefing,survived study assessment,No,BEGIN QUESTIONNAIRE,
2,1689581118994,17/07/2023 08:05:18,1689581118057,2,17/07/2023 10:05:18,97845,6,questionnaire-4juk,,30688898,BLIND,9113722,,complete,ndnxey,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.82,1536x864,1482x754,Survived debriefing,,,Insert Code,1,Survived code insertion,Positive-to-negative,Survived game,KAJBICHDGEF,Survived debriefing,survived study assessment,No,participation_code,90502
3,1689581119102,17/07/2023 08:05:19,1689581118058,2,17/07/2023 10:05:18,97845,6,questionnaire-4juk,,30688898,BLIND,9113722,,complete,ndnxey,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.82,1536x864,1482x754,Survived debriefing,,,Insert Code,1,Survived code insertion,Positive-to-negative,Survived game,KAJBICHDGEF,Survived debriefing,survived study assessment,No,END QUESTIONNAIRE,8295
1,1689588325696,17/07/2023 10:05:25,1689588324751,2,17/07/2023 12:05:24,97845,6,questionnaire-4juk,,30690677,BLIND,9114231,,complete,jehneb,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.82,1536x864,1482x754,Survived debriefing,,,Insert Code,1,Survived code insertion,Ambigious,Survived game,ABKCJDIEHFG,Survived debriefing,survived study assessment,No,BEGIN QUESTIONNAIRE,
2,1689588332688,17/07/2023 10:05:32,1689588331784,2,17/07/2023 12:05:31,97845,6,questionnaire-4juk,,30690677,BLIND,9114231,,complete,jehneb,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.82,1536x864,1482x754,Survived debriefing,,,Insert Code,1,Survived code insertion,Ambigious,Survived game,ABKCJDIEHFG,Survived debriefing,survived study assessment,No,participation_code,59701
3,1689588332777,17/07/2023 10:05:32,1689588331785,2,17/07/2023 12:05:31,97845,6,questionnaire-4juk,,30690677,BLIND,9114231,,complete,jehneb,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.82,1536x864,1482x754,Survived debriefing,,,Insert Code,1,Survived code insertion,Ambigious,Survived game,ABKCJDIEHFG,Survived debriefing,survived study assessment,No,END QUESTIONNAIRE,7034
1,1689663944741,18/07/2023 07:05:44,1689663800726,2,18/07/2023 09:03:20,97845,6,questionnaire-4juk,,30706868,BLIND,9118973,,complete,hbubit,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.82,1280x720,1225x609,Survived debriefing,,,Insert Code,1,Survived code insertion,Negative-to-positive,Survived game,BCADKEJFIGH,Survived debriefing,survived study assessment,No,BEGIN QUESTIONNAIRE,
2,1689663952846,18/07/2023 07:05:52,1689663808892,2,18/07/2023 09:03:28,97845,6,questionnaire-4juk,,30706868,BLIND,9118973,,complete,hbubit,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.82,1280x720,1225x609,Survived debriefing,,,Insert Code,1,Survived code insertion,Negative-to-positive,Survived game,BCADKEJFIGH,Survived debriefing,survived study assessment,No,participation_code,54135
3,1689663953035,18/07/2023 07:05:53,1689663808893,2,18/07/2023 09:03:28,97845,6,questionnaire-4juk,,30706868,BLIND,9118973,,complete,hbubit,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.82,1280x720,1225x609,Survived debriefing,,,Insert Code,1,Survived code insertion,Negative-to-positive,Survived game,BCADKEJFIGH,Survived debriefing,survived study assessment,No,END QUESTIONNAIRE,8167
1,1692184173929,16/08/2023 11:09:33,1692184196306,2,16/08/2023 13:09:56,97845,6,questionnaire-4juk,,31217839,BLIND,9253510,,complete,fdraqs,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.203,1536x864,1482x754,Survived debriefing,,,Insert Code,1,Survived code insertion,Positive-to-negative,Survived game,FGEHDICJBKA,Survived debriefing,survived study assessment,No,BEGIN QUESTIONNAIRE,
2,1692184184134,16/08/2023 11:09:44,1692184206551,2,16/08/2023 13:10:06,97845,6,questionnaire-4juk,,31217839,BLIND,9253510,,complete,fdraqs,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.203,1536x864,1482x754,Survived debriefing,,,Insert Code,1,Survived code insertion,Positive-to-negative,Survived game,FGEHDICJBKA,Survived debriefing,survived study assessment,No,participation_code,38854
3,1692184184219,16/08/2023 11:09:44,1692184206553,2,16/08/2023 13:10:06,97845,6,questionnaire-4juk,,31217839,BLIND,9253510,,complete,fdraqs,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.203,1536x864,1482x754,Survived debriefing,,,Insert Code,1,Survived code insertion,Positive-to-negative,Survived game,FGEHDICJBKA,Survived debriefing,survived study assessment,No,END QUESTIONNAIRE,10247
1,1690360617511,26/07/2023 08:36:57,1690360632306,2,26/07/2023 10:37:12,97845,6,questionnaire-4juk,,30870675,BLIND,9164610,,complete,nnnhvn,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.183,1280x720,1280x720,Survived debriefing,,,Insert Code,1,Survived code insertion,Positive-to-negative,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,BEGIN QUESTIONNAIRE,
2,1690360640952,26/07/2023 08:37:20,1690360655748,2,26/07/2023 10:37:35,97845,6,questionnaire-4juk,,30870675,BLIND,9164610,,complete,nnnhvn,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.183,1280x720,1280x720,Survived debriefing,,,Insert Code,1,Survived code insertion,Positive-to-negative,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,participation_code,87016
3,1690360641095,26/07/2023 08:37:21,1690360655749,2,26/07/2023 10:37:35,97845,6,questionnaire-4juk,,30870675,BLIND,9164610,,complete,nnnhvn,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.183,1280x720,1280x720,Survived debriefing,,,Insert Code,1,Survived code insertion,Positive-to-negative,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,END QUESTIONNAIRE,23443
