Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-jpdv,randomiser-i3f2,checkpoint-neje,order-73e3,checkpoint-iq13,checkpoint-t4s8,Randomise questionnaire elements?,Question Key,Response
3,1692186810246,16/08/2023 11:53:30,1692186832540,2,16/08/2023 13:53:52,97845,6,questionnaire-1gv9,,31218497,BLIND,9253510,,complete,fdraqs,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.203,1536x864,1465x754,Survived debriefing,,,Suspiciousness,6,Survived code insertion,Positive-to-negative,Survived game,FGEHDICJBKA,Survived debriefing,survived study assessment,No,further_remarks,
4,1692186810246,16/08/2023 11:53:30,1692186832540,2,16/08/2023 13:53:52,97845,6,questionnaire-1gv9,,31218497,BLIND,9253510,,complete,fdraqs,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.203,1536x864,1465x754,Survived debriefing,,,Suspiciousness,6,Survived code insertion,Positive-to-negative,Survived game,FGEHDICJBKA,Survived debriefing,survived study assessment,No,burden,33
5,1692186810246,16/08/2023 11:53:30,1692186832540,2,16/08/2023 13:53:52,97845,6,questionnaire-1gv9,,31218497,BLIND,9253510,,complete,fdraqs,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.203,1536x864,1465x754,Survived debriefing,,,Suspiciousness,6,Survived code insertion,Positive-to-negative,Survived game,FGEHDICJBKA,Survived debriefing,survived study assessment,No,stress,29
6,1692186810246,16/08/2023 11:53:30,1692186832541,2,16/08/2023 13:53:52,97845,6,questionnaire-1gv9,,31218497,BLIND,9253510,,complete,fdraqs,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.203,1536x864,1465x754,Survived debriefing,,,Suspiciousness,6,Survived code insertion,Positive-to-negative,Survived game,FGEHDICJBKA,Survived debriefing,survived study assessment,No,negative_affect,23
7,1692186810246,16/08/2023 11:53:30,1692186832541,2,16/08/2023 13:53:52,97845,6,questionnaire-1gv9,,31218497,BLIND,9253510,,complete,fdraqs,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.203,1536x864,1465x754,Survived debriefing,,,Suspiciousness,6,Survived code insertion,Positive-to-negative,Survived game,FGEHDICJBKA,Survived debriefing,survived study assessment,No,make_money,14
8,1692186810246,16/08/2023 11:53:30,1692186832541,2,16/08/2023 13:53:52,97845,6,questionnaire-1gv9,,31218497,BLIND,9253510,,complete,fdraqs,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.203,1536x864,1465x754,Survived debriefing,,,Suspiciousness,6,Survived code insertion,Positive-to-negative,Survived game,FGEHDICJBKA,Survived debriefing,survived study assessment,No,avoid_exploitation,20
9,1692186810246,16/08/2023 11:53:30,1692186832541,2,16/08/2023 13:53:52,97845,6,questionnaire-1gv9,,31218497,BLIND,9253510,,complete,fdraqs,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.203,1536x864,1465x754,Survived debriefing,,,Suspiciousness,6,Survived code insertion,Positive-to-negative,Survived game,FGEHDICJBKA,Survived debriefing,survived study assessment,No,feeling_exploited,21
10,1692186810246,16/08/2023 11:53:30,1692186832541,2,16/08/2023 13:53:52,97845,6,questionnaire-1gv9,,31218497,BLIND,9253510,,complete,fdraqs,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.203,1536x864,1465x754,Survived debriefing,,,Suspiciousness,6,Survived code insertion,Positive-to-negative,Survived game,FGEHDICJBKA,Survived debriefing,survived study assessment,No,feeling_offensed,14
11,1692186810246,16/08/2023 11:53:30,1692186832541,2,16/08/2023 13:53:52,97845,6,questionnaire-1gv9,,31218497,BLIND,9253510,,complete,fdraqs,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.203,1536x864,1465x754,Survived debriefing,,,Suspiciousness,6,Survived code insertion,Positive-to-negative,Survived game,FGEHDICJBKA,Survived debriefing,survived study assessment,No,feeling_hurt,0
12,1692186810246,16/08/2023 11:53:30,1692186832541,2,16/08/2023 13:53:52,97845,6,questionnaire-1gv9,,31218497,BLIND,9253510,,complete,fdraqs,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.203,1536x864,1465x754,Survived debriefing,,,Suspiciousness,6,Survived code insertion,Positive-to-negative,Survived game,FGEHDICJBKA,Survived debriefing,survived study assessment,No,understand_instruction,91
13,1692186810246,16/08/2023 11:53:30,1692186832541,2,16/08/2023 13:53:52,97845,6,questionnaire-1gv9,,31218497,BLIND,9253510,,complete,fdraqs,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.203,1536x864,1465x754,Survived debriefing,,,Suspiciousness,6,Survived code insertion,Positive-to-negative,Survived game,FGEHDICJBKA,Survived debriefing,survived study assessment,No,risk_perspective,100
14,1692186810246,16/08/2023 11:53:30,1692186832541,2,16/08/2023 13:53:52,97845,6,questionnaire-1gv9,,31218497,BLIND,9253510,,complete,fdraqs,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.203,1536x864,1465x754,Survived debriefing,,,Suspiciousness,6,Survived code insertion,Positive-to-negative,Survived game,FGEHDICJBKA,Survived debriefing,survived study assessment,No,real_people,0
15,1692186810246,16/08/2023 11:53:30,1692186832542,2,16/08/2023 13:53:52,97845,6,questionnaire-1gv9,,31218497,BLIND,9253510,,complete,fdraqs,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.203,1536x864,1465x754,Survived debriefing,,,Suspiciousness,6,Survived code insertion,Positive-to-negative,Survived game,FGEHDICJBKA,Survived debriefing,survived study assessment,No,suggestions,
16,1692186810246,16/08/2023 11:53:30,1692186832542,2,16/08/2023 13:53:52,97845,6,questionnaire-1gv9,,31218497,BLIND,9253510,,complete,fdraqs,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.203,1536x864,1465x754,Survived debriefing,,,Suspiciousness,6,Survived code insertion,Positive-to-negative,Survived game,FGEHDICJBKA,Survived debriefing,survived study assessment,No,END QUESTIONNAIRE,170519
1,1690363515473,26/07/2023 09:25:15,1690363530244,2,26/07/2023 11:25:30,97845,6,questionnaire-1gv9,,30871419,BLIND,9164610,,complete,nnnhvn,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.183,1280x720,1225x609,Survived debriefing,,,Suspiciousness,6,Survived code insertion,Positive-to-negative,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,BEGIN QUESTIONNAIRE,
2,1690363836791,26/07/2023 09:30:36,1690363851570,2,26/07/2023 11:30:51,97845,6,questionnaire-1gv9,,30871419,BLIND,9164610,,complete,nnnhvn,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.183,1280x720,1210x609,Survived debriefing,,,Suspiciousness,6,Survived code insertion,Positive-to-negative,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,suspected_aim_of_study,Psy.kranke Personen besser zu verstehen und zu analysieren
3,1690363836917,26/07/2023 09:30:36,1690363851572,2,26/07/2023 11:30:51,97845,6,questionnaire-1gv9,,30871419,BLIND,9164610,,complete,nnnhvn,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.183,1280x720,1210x609,Survived debriefing,,,Suspiciousness,6,Survived code insertion,Positive-to-negative,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,further_remarks,"sehr anstrengend,bei Personenfragen wäre es wichtig zu unterscheiden sind es Fremde oder bekannte Personen"
4,1690363836917,26/07/2023 09:30:36,1690363851572,2,26/07/2023 11:30:51,97845,6,questionnaire-1gv9,,30871419,BLIND,9164610,,complete,nnnhvn,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.183,1280x720,1210x609,Survived debriefing,,,Suspiciousness,6,Survived code insertion,Positive-to-negative,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,burden,68
5,1690363836917,26/07/2023 09:30:36,1690363851572,2,26/07/2023 11:30:51,97845,6,questionnaire-1gv9,,30871419,BLIND,9164610,,complete,nnnhvn,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.183,1280x720,1210x609,Survived debriefing,,,Suspiciousness,6,Survived code insertion,Positive-to-negative,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,stress,99
6,1690363836917,26/07/2023 09:30:36,1690363851572,2,26/07/2023 11:30:51,97845,6,questionnaire-1gv9,,30871419,BLIND,9164610,,complete,nnnhvn,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.183,1280x720,1210x609,Survived debriefing,,,Suspiciousness,6,Survived code insertion,Positive-to-negative,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,negative_affect,67
7,1690363836917,26/07/2023 09:30:36,1690363851572,2,26/07/2023 11:30:51,97845,6,questionnaire-1gv9,,30871419,BLIND,9164610,,complete,nnnhvn,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.183,1280x720,1210x609,Survived debriefing,,,Suspiciousness,6,Survived code insertion,Positive-to-negative,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,make_money,0
8,1690363836917,26/07/2023 09:30:36,1690363851573,2,26/07/2023 11:30:51,97845,6,questionnaire-1gv9,,30871419,BLIND,9164610,,complete,nnnhvn,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.183,1280x720,1210x609,Survived debriefing,,,Suspiciousness,6,Survived code insertion,Positive-to-negative,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,avoid_exploitation,0
9,1690363836917,26/07/2023 09:30:36,1690363851573,2,26/07/2023 11:30:51,97845,6,questionnaire-1gv9,,30871419,BLIND,9164610,,complete,nnnhvn,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.183,1280x720,1210x609,Survived debriefing,,,Suspiciousness,6,Survived code insertion,Positive-to-negative,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,feeling_exploited,76
10,1690363836917,26/07/2023 09:30:36,1690363851573,2,26/07/2023 11:30:51,97845,6,questionnaire-1gv9,,30871419,BLIND,9164610,,complete,nnnhvn,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.183,1280x720,1210x609,Survived debriefing,,,Suspiciousness,6,Survived code insertion,Positive-to-negative,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,feeling_offensed,55
11,1690363836917,26/07/2023 09:30:36,1690363851573,2,26/07/2023 11:30:51,97845,6,questionnaire-1gv9,,30871419,BLIND,9164610,,complete,nnnhvn,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.183,1280x720,1210x609,Survived debriefing,,,Suspiciousness,6,Survived code insertion,Positive-to-negative,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,feeling_hurt,55
12,1690363836917,26/07/2023 09:30:36,1690363851573,2,26/07/2023 11:30:51,97845,6,questionnaire-1gv9,,30871419,BLIND,9164610,,complete,nnnhvn,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.183,1280x720,1210x609,Survived debriefing,,,Suspiciousness,6,Survived code insertion,Positive-to-negative,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,understand_instruction,59
13,1690363836917,26/07/2023 09:30:36,1690363851574,2,26/07/2023 11:30:51,97845,6,questionnaire-1gv9,,30871419,BLIND,9164610,,complete,nnnhvn,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.183,1280x720,1210x609,Survived debriefing,,,Suspiciousness,6,Survived code insertion,Positive-to-negative,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,risk_perspective,50
14,1690363836917,26/07/2023 09:30:36,1690363851574,2,26/07/2023 11:30:51,97845,6,questionnaire-1gv9,,30871419,BLIND,9164610,,complete,nnnhvn,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.183,1280x720,1210x609,Survived debriefing,,,Suspiciousness,6,Survived code insertion,Positive-to-negative,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,real_people,0
15,1690363836917,26/07/2023 09:30:36,1690363851574,2,26/07/2023 11:30:51,97845,6,questionnaire-1gv9,,30871419,BLIND,9164610,,complete,nnnhvn,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.183,1280x720,1210x609,Survived debriefing,,,Suspiciousness,6,Survived code insertion,Positive-to-negative,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,suggestions,"sorry,kann mich nicht mehr konzentrieren"
16,1690363836917,26/07/2023 09:30:36,1690363851575,2,26/07/2023 11:30:51,97845,6,questionnaire-1gv9,,30871419,BLIND,9164610,,complete,nnnhvn,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.183,1280x720,1210x609,Survived debriefing,,,Suspiciousness,6,Survived code insertion,Positive-to-negative,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,END QUESTIONNAIRE,321331
1,1689770195642,19/07/2023 12:36:35,1689770195528,2,19/07/2023 14:36:35,97845,6,questionnaire-1gv9,,30749532,BLIND,9130100,,complete,ikqyeq,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.86,1536x864,1536x754,Survived debriefing,,,Suspiciousness,6,Survived code insertion,Ambigious,Survived game,CDBEAFKGJHI,Survived debriefing,survived study assessment,No,BEGIN QUESTIONNAIRE,
2,1689770463183,19/07/2023 12:41:03,1689770463057,2,19/07/2023 14:41:03,97845,6,questionnaire-1gv9,,30749532,BLIND,9130100,,complete,ikqyeq,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.86,1536x864,1519x754,Survived debriefing,,,Suspiciousness,6,Survived code insertion,Ambigious,Survived game,CDBEAFKGJHI,Survived debriefing,survived study assessment,No,suspected_aim_of_study,Untersuchung im Breich des zwischenmenschlichen Verhaltens (genaues Ziel = ?)
3,1689770463374,19/07/2023 12:41:03,1689770463059,2,19/07/2023 14:41:03,97845,6,questionnaire-1gv9,,30749532,BLIND,9130100,,complete,ikqyeq,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.86,1536x864,1519x754,Survived debriefing,,,Suspiciousness,6,Survived code insertion,Ambigious,Survived game,CDBEAFKGJHI,Survived debriefing,survived study assessment,No,further_remarks,
4,1689770463374,19/07/2023 12:41:03,1689770463059,2,19/07/2023 14:41:03,97845,6,questionnaire-1gv9,,30749532,BLIND,9130100,,complete,ikqyeq,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.86,1536x864,1519x754,Survived debriefing,,,Suspiciousness,6,Survived code insertion,Ambigious,Survived game,CDBEAFKGJHI,Survived debriefing,survived study assessment,No,burden,0
5,1689770463374,19/07/2023 12:41:03,1689770463059,2,19/07/2023 14:41:03,97845,6,questionnaire-1gv9,,30749532,BLIND,9130100,,complete,ikqyeq,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.86,1536x864,1519x754,Survived debriefing,,,Suspiciousness,6,Survived code insertion,Ambigious,Survived game,CDBEAFKGJHI,Survived debriefing,survived study assessment,No,stress,5
6,1689770463374,19/07/2023 12:41:03,1689770463059,2,19/07/2023 14:41:03,97845,6,questionnaire-1gv9,,30749532,BLIND,9130100,,complete,ikqyeq,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.86,1536x864,1519x754,Survived debriefing,,,Suspiciousness,6,Survived code insertion,Ambigious,Survived game,CDBEAFKGJHI,Survived debriefing,survived study assessment,No,negative_affect,0
7,1689770463374,19/07/2023 12:41:03,1689770463059,2,19/07/2023 14:41:03,97845,6,questionnaire-1gv9,,30749532,BLIND,9130100,,complete,ikqyeq,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.86,1536x864,1519x754,Survived debriefing,,,Suspiciousness,6,Survived code insertion,Ambigious,Survived game,CDBEAFKGJHI,Survived debriefing,survived study assessment,No,make_money,15
8,1689770463374,19/07/2023 12:41:03,1689770463059,2,19/07/2023 14:41:03,97845,6,questionnaire-1gv9,,30749532,BLIND,9130100,,complete,ikqyeq,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.86,1536x864,1519x754,Survived debriefing,,,Suspiciousness,6,Survived code insertion,Ambigious,Survived game,CDBEAFKGJHI,Survived debriefing,survived study assessment,No,avoid_exploitation,10
9,1689770463374,19/07/2023 12:41:03,1689770463059,2,19/07/2023 14:41:03,97845,6,questionnaire-1gv9,,30749532,BLIND,9130100,,complete,ikqyeq,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.86,1536x864,1519x754,Survived debriefing,,,Suspiciousness,6,Survived code insertion,Ambigious,Survived game,CDBEAFKGJHI,Survived debriefing,survived study assessment,No,feeling_exploited,10
10,1689770463374,19/07/2023 12:41:03,1689770463060,2,19/07/2023 14:41:03,97845,6,questionnaire-1gv9,,30749532,BLIND,9130100,,complete,ikqyeq,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.86,1536x864,1519x754,Survived debriefing,,,Suspiciousness,6,Survived code insertion,Ambigious,Survived game,CDBEAFKGJHI,Survived debriefing,survived study assessment,No,feeling_offensed,10
11,1689770463374,19/07/2023 12:41:03,1689770463060,2,19/07/2023 14:41:03,97845,6,questionnaire-1gv9,,30749532,BLIND,9130100,,complete,ikqyeq,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.86,1536x864,1519x754,Survived debriefing,,,Suspiciousness,6,Survived code insertion,Ambigious,Survived game,CDBEAFKGJHI,Survived debriefing,survived study assessment,No,feeling_hurt,5
12,1689770463374,19/07/2023 12:41:03,1689770463060,2,19/07/2023 14:41:03,97845,6,questionnaire-1gv9,,30749532,BLIND,9130100,,complete,ikqyeq,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.86,1536x864,1519x754,Survived debriefing,,,Suspiciousness,6,Survived code insertion,Ambigious,Survived game,CDBEAFKGJHI,Survived debriefing,survived study assessment,No,understand_instruction,100
13,1689770463374,19/07/2023 12:41:03,1689770463060,2,19/07/2023 14:41:03,97845,6,questionnaire-1gv9,,30749532,BLIND,9130100,,complete,ikqyeq,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.86,1536x864,1519x754,Survived debriefing,,,Suspiciousness,6,Survived code insertion,Ambigious,Survived game,CDBEAFKGJHI,Survived debriefing,survived study assessment,No,risk_perspective,95
14,1689770463374,19/07/2023 12:41:03,1689770463060,2,19/07/2023 14:41:03,97845,6,questionnaire-1gv9,,30749532,BLIND,9130100,,complete,ikqyeq,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.86,1536x864,1519x754,Survived debriefing,,,Suspiciousness,6,Survived code insertion,Ambigious,Survived game,CDBEAFKGJHI,Survived debriefing,survived study assessment,No,real_people,70
15,1689770463374,19/07/2023 12:41:03,1689770463060,2,19/07/2023 14:41:03,97845,6,questionnaire-1gv9,,30749532,BLIND,9130100,,complete,ikqyeq,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.86,1536x864,1519x754,Survived debriefing,,,Suspiciousness,6,Survived code insertion,Ambigious,Survived game,CDBEAFKGJHI,Survived debriefing,survived study assessment,No,suggestions,
16,1689770463374,19/07/2023 12:41:03,1689770463060,2,19/07/2023 14:41:03,97845,6,questionnaire-1gv9,,30749532,BLIND,9130100,,complete,ikqyeq,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.86,1536x864,1519x754,Survived debriefing,,,Suspiciousness,6,Survived code insertion,Ambigious,Survived game,CDBEAFKGJHI,Survived debriefing,survived study assessment,No,END QUESTIONNAIRE,267532
