Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-jpdv,randomiser-i3f2,checkpoint-neje,order-73e3,checkpoint-iq13,checkpoint-t4s8,Randomise questionnaire elements?,Question Key,Response
3,1685029327557,25/05/2023 15:42:07,1685029327553,2,25/05/2023 17:42:07,97845,6,questionnaire-vh4q,,29724027,BLIND,8843379,,complete,fviqfp,,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1519x754,Survived debriefing,,,Debriefing,8,Survived code insertion,Positive-to-negative,Survived game,CDBEAFKGJHI,Survived debriefing,survived study assessment,No,END QUESTIONNAIRE,63352
1,1685024051187,25/05/2023 14:14:11,1685024051167,2,25/05/2023 16:14:11,97845,6,questionnaire-vh4q,,29722314,BLIND,8842342,,complete,mmzqbt,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.42,1536x864,1482x746,Survived debriefing,,,Debriefing,8,Survived code insertion,Ambigious,Survived game,BCADKEJFIGH,Survived debriefing,survived study assessment,No,BEGIN QUESTIONNAIRE,
2,1685024178979,25/05/2023 14:16:18,1685024178965,2,25/05/2023 16:16:18,97845,6,questionnaire-vh4q,,29722314,BLIND,8842342,,complete,mmzqbt,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.42,1536x864,1465x746,Survived debriefing,,,Debriefing,8,Survived code insertion,Ambigious,Survived game,BCADKEJFIGH,Survived debriefing,survived study assessment,No,read_debriefing,1
3,1685024179187,25/05/2023 14:16:19,1685024178968,2,25/05/2023 16:16:18,97845,6,questionnaire-vh4q,,29722314,BLIND,8842342,,complete,mmzqbt,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.42,1536x864,1465x746,Survived debriefing,,,Debriefing,8,Survived code insertion,Ambigious,Survived game,BCADKEJFIGH,Survived debriefing,survived study assessment,No,END QUESTIONNAIRE,127801
1,1684766606160,22/05/2023 14:43:26,1684766630622,2,22/05/2023 16:43:50,97845,6,questionnaire-vh4q,,29655556,BLIND,8816980,,complete,fhltad,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.50,1280x720,1225x609,Survived debriefing,,,Debriefing,8,Survived code insertion,Negative-to-positive,Survived game,ABKCJDIEHFG,Survived debriefing,survived study assessment,No,BEGIN QUESTIONNAIRE,
2,1684766679638,22/05/2023 14:44:39,1684766704053,2,22/05/2023 16:45:04,97845,6,questionnaire-vh4q,,29655556,BLIND,8816980,,complete,fhltad,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.50,1280x720,1209x609,Survived debriefing,,,Debriefing,8,Survived code insertion,Negative-to-positive,Survived game,ABKCJDIEHFG,Survived debriefing,survived study assessment,No,read_debriefing,1
3,1684766679749,22/05/2023 14:44:39,1684766704057,2,22/05/2023 16:45:04,97845,6,questionnaire-vh4q,,29655556,BLIND,8816980,,complete,fhltad,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.50,1280x720,1209x609,Survived debriefing,,,Debriefing,8,Survived code insertion,Negative-to-positive,Survived game,ABKCJDIEHFG,Survived debriefing,survived study assessment,No,END QUESTIONNAIRE,73435
1,1684415432934,18/05/2023 13:10:32,1684415432539,2,18/05/2023 15:10:32,97845,6,questionnaire-vh4q,,29596075,BLIND,8801433,,complete,tqajjd,,computer,Desktop or Laptop,Windows 10,Opera 98.0.0.0,1600x1200,1559x1059,Survived debriefing,,,Debriefing,8,Survived code insertion,Positive-to-negative,Survived game,KAJBICHDGEF,Survived debriefing,survived study assessment,No,BEGIN QUESTIONNAIRE,
2,1684415523272,18/05/2023 13:12:03,1684415522910,2,18/05/2023 15:12:02,97845,6,questionnaire-vh4q,,29596075,BLIND,8801433,,complete,tqajjd,,computer,Desktop or Laptop,Windows 10,Opera 98.0.0.0,1600x1200,1544x1059,Survived debriefing,,,Debriefing,8,Survived code insertion,Positive-to-negative,Survived game,KAJBICHDGEF,Survived debriefing,survived study assessment,No,read_debriefing,1
3,1684415523349,18/05/2023 13:12:03,1684415522910,2,18/05/2023 15:12:02,97845,6,questionnaire-vh4q,,29596075,BLIND,8801433,,complete,tqajjd,,computer,Desktop or Laptop,Windows 10,Opera 98.0.0.0,1600x1200,1544x1059,Survived debriefing,,,Debriefing,8,Survived code insertion,Positive-to-negative,Survived game,KAJBICHDGEF,Survived debriefing,survived study assessment,No,END QUESTIONNAIRE,90371
1,1684329072962,17/05/2023 13:11:12,1684329096461,2,17/05/2023 15:11:36,97845,6,questionnaire-vh4q,,29574141,BLIND,8796180,,complete,aniztz,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.42,1280x720,1225x609,Survived debriefing,,,Debriefing,8,Survived code insertion,Positive-to-negative,Survived game,IJHKGAFBECD,Survived debriefing,survived study assessment,No,BEGIN QUESTIONNAIRE,
2,1684329134280,17/05/2023 13:12:14,1684329157783,2,17/05/2023 15:12:37,97845,6,questionnaire-vh4q,,29574141,BLIND,8796180,,complete,aniztz,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.42,1280x720,1209x609,Survived debriefing,,,Debriefing,8,Survived code insertion,Positive-to-negative,Survived game,IJHKGAFBECD,Survived debriefing,survived study assessment,No,read_debriefing,1
3,1684329134388,17/05/2023 13:12:14,1684329157787,2,17/05/2023 15:12:37,97845,6,questionnaire-vh4q,,29574141,BLIND,8796180,,complete,aniztz,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.42,1280x720,1209x609,Survived debriefing,,,Debriefing,8,Survived code insertion,Positive-to-negative,Survived game,IJHKGAFBECD,Survived debriefing,survived study assessment,No,END QUESTIONNAIRE,61326
1,1683560766393,08/05/2023 15:46:06,1683560628370,2,08/05/2023 17:43:48,97845,6,questionnaire-vh4q,,29369480,BLIND,8742634,,complete,jwddan,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.35,1280x720,1225x609,Survived debriefing,,,Debriefing,8,Survived code insertion,Ambigious,Survived game,HIGJFKEADBC,Survived debriefing,survived study assessment,No,BEGIN QUESTIONNAIRE,
2,1683560772071,08/05/2023 15:46:12,1683560634080,2,08/05/2023 17:43:54,97845,6,questionnaire-vh4q,,29369480,BLIND,8742634,,complete,jwddan,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.35,1280x720,1209x609,Survived debriefing,,,Debriefing,8,Survived code insertion,Ambigious,Survived game,HIGJFKEADBC,Survived debriefing,survived study assessment,No,read_debriefing,1
3,1683560772184,08/05/2023 15:46:12,1683560634081,2,08/05/2023 17:43:54,97845,6,questionnaire-vh4q,,29369480,BLIND,8742634,,complete,jwddan,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.35,1280x720,1209x609,Survived debriefing,,,Debriefing,8,Survived code insertion,Ambigious,Survived game,HIGJFKEADBC,Survived debriefing,survived study assessment,No,END QUESTIONNAIRE,5711
1,1683115792375,03/05/2023 12:09:52,1683115792235,2,03/05/2023 14:09:52,97845,6,questionnaire-vh4q,,29259593,BLIND,8714599,,complete,iqvjzi,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x748,Survived debriefing,,,Debriefing,8,Survived code insertion,Negative-to-positive,Survived game,GHFIEJDKCAB,Survived debriefing,survived study assessment,No,BEGIN QUESTIONNAIRE,
2,1683115848315,03/05/2023 12:10:48,1683115848176,2,03/05/2023 14:10:48,97845,6,questionnaire-vh4q,,29259593,BLIND,8714599,,complete,iqvjzi,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x748,Survived debriefing,,,Debriefing,8,Survived code insertion,Negative-to-positive,Survived game,GHFIEJDKCAB,Survived debriefing,survived study assessment,No,read_debriefing,1
3,1683115848382,03/05/2023 12:10:48,1683115848178,2,03/05/2023 14:10:48,97845,6,questionnaire-vh4q,,29259593,BLIND,8714599,,complete,iqvjzi,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x748,Survived debriefing,,,Debriefing,8,Survived code insertion,Negative-to-positive,Survived game,GHFIEJDKCAB,Survived debriefing,survived study assessment,No,END QUESTIONNAIRE,55943
1,1681812449442,18/04/2023 10:07:29,1681812450692,2,18/04/2023 12:07:30,97845,6,questionnaire-vh4q,,28933067,BLIND,8616319,,complete,arkuic,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x937,Survived debriefing,,,Debriefing,8,Survived code insertion,Positive-to-negative,Survived game,FGEHDICJBKA,Survived debriefing,survived study assessment,No,BEGIN QUESTIONNAIRE,
2,1681812466909,18/04/2023 10:07:46,1681812468192,2,18/04/2023 12:07:48,97845,6,questionnaire-vh4q,,28933067,BLIND,8616319,,complete,arkuic,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x937,Survived debriefing,,,Debriefing,8,Survived code insertion,Positive-to-negative,Survived game,FGEHDICJBKA,Survived debriefing,survived study assessment,No,read_debriefing,1
3,1681812466997,18/04/2023 10:07:46,1681812468196,2,18/04/2023 12:07:48,97845,6,questionnaire-vh4q,,28933067,BLIND,8616319,,complete,arkuic,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x937,Survived debriefing,,,Debriefing,8,Survived code insertion,Positive-to-negative,Survived game,FGEHDICJBKA,Survived debriefing,survived study assessment,No,END QUESTIONNAIRE,17504
1,1680871790324,07/04/2023 12:49:50,1680871790248,2,07/04/2023 14:49:50,97845,6,questionnaire-vh4q,,28731537,BLIND,8552546,,complete,pbpohj,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,1728x1117,1728x945,Survived debriefing,,,Debriefing,8,Survived code insertion,Ambigious,Survived game,EFDGCHBIAJK,Survived debriefing,survived study assessment,No,BEGIN QUESTIONNAIRE,
