Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-jpdv,randomiser-i3f2,checkpoint-neje,order-73e3,checkpoint-iq13,checkpoint-t4s8,Randomise questionnaire elements?,Question Key,Response
4,1684328309122,17/05/2023 12:58:29,1684328332475,2,17/05/2023 14:58:52,97845,6,questionnaire-a3l3,,29573922,BLIND,8796180,,complete,aniztz,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.42,1280x720,1225x609,Survived debriefing,,,KUSIV-3,4,Survived code insertion,Positive-to-negative,Survived game,IJHKGAFBECD,Survived debriefing,survived study assessment,No,KUSIV_02,1
5,1684328309122,17/05/2023 12:58:29,1684328332475,2,17/05/2023 14:58:52,97845,6,questionnaire-a3l3,,29573922,BLIND,8796180,,complete,aniztz,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.42,1280x720,1225x609,Survived debriefing,,,KUSIV-3,4,Survived code insertion,Positive-to-negative,Survived game,IJHKGAFBECD,Survived debriefing,survived study assessment,No,KUSIV_02-quantised,1
6,1684328309122,17/05/2023 12:58:29,1684328332475,2,17/05/2023 14:58:52,97845,6,questionnaire-a3l3,,29573922,BLIND,8796180,,complete,aniztz,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.42,1280x720,1225x609,Survived debriefing,,,KUSIV-3,4,Survived code insertion,Positive-to-negative,Survived game,IJHKGAFBECD,Survived debriefing,survived study assessment,No,KUSIV_03,3
7,1684328309122,17/05/2023 12:58:29,1684328332476,2,17/05/2023 14:58:52,97845,6,questionnaire-a3l3,,29573922,BLIND,8796180,,complete,aniztz,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.42,1280x720,1225x609,Survived debriefing,,,KUSIV-3,4,Survived code insertion,Positive-to-negative,Survived game,IJHKGAFBECD,Survived debriefing,survived study assessment,No,KUSIV_03-quantised,3
8,1684328309122,17/05/2023 12:58:29,1684328332476,2,17/05/2023 14:58:52,97845,6,questionnaire-a3l3,,29573922,BLIND,8796180,,complete,aniztz,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.42,1280x720,1225x609,Survived debriefing,,,KUSIV-3,4,Survived code insertion,Positive-to-negative,Survived game,IJHKGAFBECD,Survived debriefing,survived study assessment,No,END QUESTIONNAIRE,23628
1,1688655263115,06/07/2023 14:54:23,1688655271611,2,06/07/2023 16:54:31,97845,6,questionnaire-a3l3,,30526873,BLIND,9066992,,complete,fijukt,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.67,1536x864,1482x754,Survived debriefing,,,KUSIV-3,4,Survived code insertion,Negative-to-positive,Survived game,IJHKGAFBECD,Survived debriefing,survived study assessment,No,BEGIN QUESTIONNAIRE,
2,1688655277673,06/07/2023 14:54:37,1688655286245,2,06/07/2023 16:54:46,97845,6,questionnaire-a3l3,,30526873,BLIND,9066992,,complete,fijukt,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.67,1536x864,1482x754,Survived debriefing,,,KUSIV-3,4,Survived code insertion,Negative-to-positive,Survived game,IJHKGAFBECD,Survived debriefing,survived study assessment,No,KUSIV_01,4
3,1688655277812,06/07/2023 14:54:37,1688655286248,2,06/07/2023 16:54:46,97845,6,questionnaire-a3l3,,30526873,BLIND,9066992,,complete,fijukt,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.67,1536x864,1482x754,Survived debriefing,,,KUSIV-3,4,Survived code insertion,Negative-to-positive,Survived game,IJHKGAFBECD,Survived debriefing,survived study assessment,No,KUSIV_01-quantised,4
4,1688655277812,06/07/2023 14:54:37,1688655286248,2,06/07/2023 16:54:46,97845,6,questionnaire-a3l3,,30526873,BLIND,9066992,,complete,fijukt,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.67,1536x864,1482x754,Survived debriefing,,,KUSIV-3,4,Survived code insertion,Negative-to-positive,Survived game,IJHKGAFBECD,Survived debriefing,survived study assessment,No,KUSIV_02,1
5,1688655277812,06/07/2023 14:54:37,1688655286248,2,06/07/2023 16:54:46,97845,6,questionnaire-a3l3,,30526873,BLIND,9066992,,complete,fijukt,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.67,1536x864,1482x754,Survived debriefing,,,KUSIV-3,4,Survived code insertion,Negative-to-positive,Survived game,IJHKGAFBECD,Survived debriefing,survived study assessment,No,KUSIV_02-quantised,1
6,1688655277812,06/07/2023 14:54:37,1688655286248,2,06/07/2023 16:54:46,97845,6,questionnaire-a3l3,,30526873,BLIND,9066992,,complete,fijukt,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.67,1536x864,1482x754,Survived debriefing,,,KUSIV-3,4,Survived code insertion,Negative-to-positive,Survived game,IJHKGAFBECD,Survived debriefing,survived study assessment,No,KUSIV_03,4
7,1688655277812,06/07/2023 14:54:37,1688655286248,2,06/07/2023 16:54:46,97845,6,questionnaire-a3l3,,30526873,BLIND,9066992,,complete,fijukt,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.67,1536x864,1482x754,Survived debriefing,,,KUSIV-3,4,Survived code insertion,Negative-to-positive,Survived game,IJHKGAFBECD,Survived debriefing,survived study assessment,No,KUSIV_03-quantised,4
8,1688655277812,06/07/2023 14:54:37,1688655286249,2,06/07/2023 16:54:46,97845,6,questionnaire-a3l3,,30526873,BLIND,9066992,,complete,fijukt,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.67,1536x864,1482x754,Survived debriefing,,,KUSIV-3,4,Survived code insertion,Negative-to-positive,Survived game,IJHKGAFBECD,Survived debriefing,survived study assessment,No,END QUESTIONNAIRE,14638
1,1689079843106,11/07/2023 12:50:43,1689079843188,2,11/07/2023 14:50:43,97845,6,questionnaire-a3l3,,30612631,BLIND,9089012,,complete,pinxmw,,computer,Desktop or Laptop,Windows 10,Firefox 115.0,1920x1080,1920x955,Survived debriefing,,,KUSIV-3,4,Survived code insertion,Negative-to-positive,Survived game,JKIAHBGCFDE,Survived debriefing,survived study assessment,No,BEGIN QUESTIONNAIRE,
2,1689079852821,11/07/2023 12:50:52,1689079852966,2,11/07/2023 14:50:52,97845,6,questionnaire-a3l3,,30612631,BLIND,9089012,,complete,pinxmw,,computer,Desktop or Laptop,Windows 10,Firefox 115.0,1920x1080,1920x955,Survived debriefing,,,KUSIV-3,4,Survived code insertion,Negative-to-positive,Survived game,JKIAHBGCFDE,Survived debriefing,survived study assessment,No,KUSIV_01,3
3,1689079852911,11/07/2023 12:50:52,1689079852968,2,11/07/2023 14:50:52,97845,6,questionnaire-a3l3,,30612631,BLIND,9089012,,complete,pinxmw,,computer,Desktop or Laptop,Windows 10,Firefox 115.0,1920x1080,1920x955,Survived debriefing,,,KUSIV-3,4,Survived code insertion,Negative-to-positive,Survived game,JKIAHBGCFDE,Survived debriefing,survived study assessment,No,KUSIV_01-quantised,3
4,1689079852911,11/07/2023 12:50:52,1689079852968,2,11/07/2023 14:50:52,97845,6,questionnaire-a3l3,,30612631,BLIND,9089012,,complete,pinxmw,,computer,Desktop or Laptop,Windows 10,Firefox 115.0,1920x1080,1920x955,Survived debriefing,,,KUSIV-3,4,Survived code insertion,Negative-to-positive,Survived game,JKIAHBGCFDE,Survived debriefing,survived study assessment,No,KUSIV_02,3
5,1689079852911,11/07/2023 12:50:52,1689079852968,2,11/07/2023 14:50:52,97845,6,questionnaire-a3l3,,30612631,BLIND,9089012,,complete,pinxmw,,computer,Desktop or Laptop,Windows 10,Firefox 115.0,1920x1080,1920x955,Survived debriefing,,,KUSIV-3,4,Survived code insertion,Negative-to-positive,Survived game,JKIAHBGCFDE,Survived debriefing,survived study assessment,No,KUSIV_02-quantised,3
6,1689079852911,11/07/2023 12:50:52,1689079852968,2,11/07/2023 14:50:52,97845,6,questionnaire-a3l3,,30612631,BLIND,9089012,,complete,pinxmw,,computer,Desktop or Laptop,Windows 10,Firefox 115.0,1920x1080,1920x955,Survived debriefing,,,KUSIV-3,4,Survived code insertion,Negative-to-positive,Survived game,JKIAHBGCFDE,Survived debriefing,survived study assessment,No,KUSIV_03,3
7,1689079852911,11/07/2023 12:50:52,1689079852968,2,11/07/2023 14:50:52,97845,6,questionnaire-a3l3,,30612631,BLIND,9089012,,complete,pinxmw,,computer,Desktop or Laptop,Windows 10,Firefox 115.0,1920x1080,1920x955,Survived debriefing,,,KUSIV-3,4,Survived code insertion,Negative-to-positive,Survived game,JKIAHBGCFDE,Survived debriefing,survived study assessment,No,KUSIV_03-quantised,3
8,1689079852911,11/07/2023 12:50:52,1689079852968,2,11/07/2023 14:50:52,97845,6,questionnaire-a3l3,,30612631,BLIND,9089012,,complete,pinxmw,,computer,Desktop or Laptop,Windows 10,Firefox 115.0,1920x1080,1920x955,Survived debriefing,,,KUSIV-3,4,Survived code insertion,Negative-to-positive,Survived game,JKIAHBGCFDE,Survived debriefing,survived study assessment,No,END QUESTIONNAIRE,9780
1,1689582755145,17/07/2023 08:32:35,1689582754183,2,17/07/2023 10:32:34,97845,6,questionnaire-a3l3,,30689144,BLIND,9113722,,complete,ndnxey,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.82,1536x864,1482x754,Survived debriefing,,,KUSIV-3,4,Survived code insertion,Positive-to-negative,Survived game,KAJBICHDGEF,Survived debriefing,survived study assessment,No,BEGIN QUESTIONNAIRE,
2,1689582770234,17/07/2023 08:32:50,1689582769199,2,17/07/2023 10:32:49,97845,6,questionnaire-a3l3,,30689144,BLIND,9113722,,complete,ndnxey,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.82,1536x864,1482x754,Survived debriefing,,,KUSIV-3,4,Survived code insertion,Positive-to-negative,Survived game,KAJBICHDGEF,Survived debriefing,survived study assessment,No,KUSIV_01,2
3,1689582770364,17/07/2023 08:32:50,1689582769200,2,17/07/2023 10:32:49,97845,6,questionnaire-a3l3,,30689144,BLIND,9113722,,complete,ndnxey,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.82,1536x864,1482x754,Survived debriefing,,,KUSIV-3,4,Survived code insertion,Positive-to-negative,Survived game,KAJBICHDGEF,Survived debriefing,survived study assessment,No,KUSIV_01-quantised,2
4,1689582770364,17/07/2023 08:32:50,1689582769200,2,17/07/2023 10:32:49,97845,6,questionnaire-a3l3,,30689144,BLIND,9113722,,complete,ndnxey,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.82,1536x864,1482x754,Survived debriefing,,,KUSIV-3,4,Survived code insertion,Positive-to-negative,Survived game,KAJBICHDGEF,Survived debriefing,survived study assessment,No,KUSIV_02,4
5,1689582770364,17/07/2023 08:32:50,1689582769200,2,17/07/2023 10:32:49,97845,6,questionnaire-a3l3,,30689144,BLIND,9113722,,complete,ndnxey,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.82,1536x864,1482x754,Survived debriefing,,,KUSIV-3,4,Survived code insertion,Positive-to-negative,Survived game,KAJBICHDGEF,Survived debriefing,survived study assessment,No,KUSIV_02-quantised,4
6,1689582770364,17/07/2023 08:32:50,1689582769201,2,17/07/2023 10:32:49,97845,6,questionnaire-a3l3,,30689144,BLIND,9113722,,complete,ndnxey,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.82,1536x864,1482x754,Survived debriefing,,,KUSIV-3,4,Survived code insertion,Positive-to-negative,Survived game,KAJBICHDGEF,Survived debriefing,survived study assessment,No,KUSIV_03,2
7,1689582770364,17/07/2023 08:32:50,1689582769201,2,17/07/2023 10:32:49,97845,6,questionnaire-a3l3,,30689144,BLIND,9113722,,complete,ndnxey,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.82,1536x864,1482x754,Survived debriefing,,,KUSIV-3,4,Survived code insertion,Positive-to-negative,Survived game,KAJBICHDGEF,Survived debriefing,survived study assessment,No,KUSIV_03-quantised,2
8,1689582770364,17/07/2023 08:32:50,1689582769201,2,17/07/2023 10:32:49,97845,6,questionnaire-a3l3,,30689144,BLIND,9113722,,complete,ndnxey,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.82,1536x864,1482x754,Survived debriefing,,,KUSIV-3,4,Survived code insertion,Positive-to-negative,Survived game,KAJBICHDGEF,Survived debriefing,survived study assessment,No,END QUESTIONNAIRE,15018
1,1689770016256,19/07/2023 12:33:36,1689770016187,2,19/07/2023 14:33:36,97845,6,questionnaire-a3l3,,30749449,BLIND,9130100,,complete,ikqyeq,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.86,1536x864,1536x754,Survived debriefing,,,KUSIV-3,4,Survived code insertion,Ambigious,Survived game,CDBEAFKGJHI,Survived debriefing,survived study assessment,No,BEGIN QUESTIONNAIRE,
2,1689770028087,19/07/2023 12:33:48,1689770028019,2,19/07/2023 14:33:48,97845,6,questionnaire-a3l3,,30749449,BLIND,9130100,,complete,ikqyeq,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.86,1536x864,1536x754,Survived debriefing,,,KUSIV-3,4,Survived code insertion,Ambigious,Survived game,CDBEAFKGJHI,Survived debriefing,survived study assessment,No,KUSIV_01,3
3,1689770028407,19/07/2023 12:33:48,1689770028020,2,19/07/2023 14:33:48,97845,6,questionnaire-a3l3,,30749449,BLIND,9130100,,complete,ikqyeq,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.86,1536x864,1536x754,Survived debriefing,,,KUSIV-3,4,Survived code insertion,Ambigious,Survived game,CDBEAFKGJHI,Survived debriefing,survived study assessment,No,KUSIV_01-quantised,3
4,1689770028407,19/07/2023 12:33:48,1689770028020,2,19/07/2023 14:33:48,97845,6,questionnaire-a3l3,,30749449,BLIND,9130100,,complete,ikqyeq,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.86,1536x864,1536x754,Survived debriefing,,,KUSIV-3,4,Survived code insertion,Ambigious,Survived game,CDBEAFKGJHI,Survived debriefing,survived study assessment,No,KUSIV_02,2
5,1689770028407,19/07/2023 12:33:48,1689770028020,2,19/07/2023 14:33:48,97845,6,questionnaire-a3l3,,30749449,BLIND,9130100,,complete,ikqyeq,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.86,1536x864,1536x754,Survived debriefing,,,KUSIV-3,4,Survived code insertion,Ambigious,Survived game,CDBEAFKGJHI,Survived debriefing,survived study assessment,No,KUSIV_02-quantised,2
6,1689770028407,19/07/2023 12:33:48,1689770028020,2,19/07/2023 14:33:48,97845,6,questionnaire-a3l3,,30749449,BLIND,9130100,,complete,ikqyeq,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.86,1536x864,1536x754,Survived debriefing,,,KUSIV-3,4,Survived code insertion,Ambigious,Survived game,CDBEAFKGJHI,Survived debriefing,survived study assessment,No,KUSIV_03,3
7,1689770028407,19/07/2023 12:33:48,1689770028020,2,19/07/2023 14:33:48,97845,6,questionnaire-a3l3,,30749449,BLIND,9130100,,complete,ikqyeq,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.86,1536x864,1536x754,Survived debriefing,,,KUSIV-3,4,Survived code insertion,Ambigious,Survived game,CDBEAFKGJHI,Survived debriefing,survived study assessment,No,KUSIV_03-quantised,3
8,1689770028407,19/07/2023 12:33:48,1689770028020,2,19/07/2023 14:33:48,97845,6,questionnaire-a3l3,,30749449,BLIND,9130100,,complete,ikqyeq,,computer,Desktop or Laptop,Windows 10,Edge 114.0.1823.86,1536x864,1536x754,Survived debriefing,,,KUSIV-3,4,Survived code insertion,Ambigious,Survived game,CDBEAFKGJHI,Survived debriefing,survived study assessment,No,END QUESTIONNAIRE,11833
1,1692185428735,16/08/2023 11:30:28,1692185451107,2,16/08/2023 13:30:51,97845,6,questionnaire-a3l3,,31218183,BLIND,9253510,,complete,fdraqs,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.203,1536x864,1482x754,Survived debriefing,,,KUSIV-3,4,Survived code insertion,Positive-to-negative,Survived game,FGEHDICJBKA,Survived debriefing,survived study assessment,No,BEGIN QUESTIONNAIRE,
2,1692185449730,16/08/2023 11:30:49,1692185471855,2,16/08/2023 13:31:11,97845,6,questionnaire-a3l3,,31218183,BLIND,9253510,,complete,fdraqs,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.203,1536x864,1482x754,Survived debriefing,,,KUSIV-3,4,Survived code insertion,Positive-to-negative,Survived game,FGEHDICJBKA,Survived debriefing,survived study assessment,No,KUSIV_01,4
3,1692185449827,16/08/2023 11:30:49,1692185471856,2,16/08/2023 13:31:11,97845,6,questionnaire-a3l3,,31218183,BLIND,9253510,,complete,fdraqs,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.203,1536x864,1482x754,Survived debriefing,,,KUSIV-3,4,Survived code insertion,Positive-to-negative,Survived game,FGEHDICJBKA,Survived debriefing,survived study assessment,No,KUSIV_01-quantised,4
4,1692185449827,16/08/2023 11:30:49,1692185471857,2,16/08/2023 13:31:11,97845,6,questionnaire-a3l3,,31218183,BLIND,9253510,,complete,fdraqs,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.203,1536x864,1482x754,Survived debriefing,,,KUSIV-3,4,Survived code insertion,Positive-to-negative,Survived game,FGEHDICJBKA,Survived debriefing,survived study assessment,No,KUSIV_02,1
5,1692185449827,16/08/2023 11:30:49,1692185471857,2,16/08/2023 13:31:11,97845,6,questionnaire-a3l3,,31218183,BLIND,9253510,,complete,fdraqs,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.203,1536x864,1482x754,Survived debriefing,,,KUSIV-3,4,Survived code insertion,Positive-to-negative,Survived game,FGEHDICJBKA,Survived debriefing,survived study assessment,No,KUSIV_02-quantised,1
6,1692185449827,16/08/2023 11:30:49,1692185471857,2,16/08/2023 13:31:11,97845,6,questionnaire-a3l3,,31218183,BLIND,9253510,,complete,fdraqs,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.203,1536x864,1482x754,Survived debriefing,,,KUSIV-3,4,Survived code insertion,Positive-to-negative,Survived game,FGEHDICJBKA,Survived debriefing,survived study assessment,No,KUSIV_03,4
7,1692185449827,16/08/2023 11:30:49,1692185471857,2,16/08/2023 13:31:11,97845,6,questionnaire-a3l3,,31218183,BLIND,9253510,,complete,fdraqs,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.203,1536x864,1482x754,Survived debriefing,,,KUSIV-3,4,Survived code insertion,Positive-to-negative,Survived game,FGEHDICJBKA,Survived debriefing,survived study assessment,No,KUSIV_03-quantised,4
8,1692185449827,16/08/2023 11:30:49,1692185471857,2,16/08/2023 13:31:11,97845,6,questionnaire-a3l3,,31218183,BLIND,9253510,,complete,fdraqs,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.203,1536x864,1482x754,Survived debriefing,,,KUSIV-3,4,Survived code insertion,Positive-to-negative,Survived game,FGEHDICJBKA,Survived debriefing,survived study assessment,No,END QUESTIONNAIRE,20750
1,1690362639463,26/07/2023 09:10:39,1690362654231,2,26/07/2023 11:10:54,97845,6,questionnaire-a3l3,,30871139,BLIND,9164610,,complete,nnnhvn,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.183,1280x720,1280x720,Survived debriefing,,,KUSIV-3,4,Survived code insertion,Positive-to-negative,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,BEGIN QUESTIONNAIRE,
2,1690362666179,26/07/2023 09:11:06,1690362680983,2,26/07/2023 11:11:20,97845,6,questionnaire-a3l3,,30871139,BLIND,9164610,,complete,nnnhvn,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.183,1280x720,1280x720,Survived debriefing,,,KUSIV-3,4,Survived code insertion,Positive-to-negative,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,KUSIV_01,2
3,1690362666291,26/07/2023 09:11:06,1690362680984,2,26/07/2023 11:11:20,97845,6,questionnaire-a3l3,,30871139,BLIND,9164610,,complete,nnnhvn,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.183,1280x720,1280x720,Survived debriefing,,,KUSIV-3,4,Survived code insertion,Positive-to-negative,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,KUSIV_01-quantised,2
4,1690362666291,26/07/2023 09:11:06,1690362680985,2,26/07/2023 11:11:20,97845,6,questionnaire-a3l3,,30871139,BLIND,9164610,,complete,nnnhvn,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.183,1280x720,1280x720,Survived debriefing,,,KUSIV-3,4,Survived code insertion,Positive-to-negative,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,KUSIV_02,4
5,1690362666291,26/07/2023 09:11:06,1690362680985,2,26/07/2023 11:11:20,97845,6,questionnaire-a3l3,,30871139,BLIND,9164610,,complete,nnnhvn,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.183,1280x720,1280x720,Survived debriefing,,,KUSIV-3,4,Survived code insertion,Positive-to-negative,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,KUSIV_02-quantised,4
6,1690362666291,26/07/2023 09:11:06,1690362680985,2,26/07/2023 11:11:20,97845,6,questionnaire-a3l3,,30871139,BLIND,9164610,,complete,nnnhvn,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.183,1280x720,1280x720,Survived debriefing,,,KUSIV-3,4,Survived code insertion,Positive-to-negative,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,KUSIV_03,2
7,1690362666291,26/07/2023 09:11:06,1690362680985,2,26/07/2023 11:11:20,97845,6,questionnaire-a3l3,,30871139,BLIND,9164610,,complete,nnnhvn,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.183,1280x720,1280x720,Survived debriefing,,,KUSIV-3,4,Survived code insertion,Positive-to-negative,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,KUSIV_03-quantised,2
8,1690362666291,26/07/2023 09:11:06,1690362680985,2,26/07/2023 11:11:20,97845,6,questionnaire-a3l3,,30871139,BLIND,9164610,,complete,nnnhvn,,computer,Desktop or Laptop,Windows 10,Edge 115.0.1901.183,1280x720,1280x720,Survived debriefing,,,KUSIV-3,4,Survived code insertion,Positive-to-negative,Survived game,DECFBGAHKIJ,Survived debriefing,survived study assessment,No,END QUESTIONNAIRE,26754
